word,business,entertainment,politics,sport,tech
McAlmont & Butler - Yes_ORG,0,1,0,0,0
Angels_ORG,0,18,0,0,0
Stairway_ORG,0,1,0,0,0
Bohemian Rhapsody_PERSON,0,2,0,0,0
slushy_ORG,0,1,0,0,0
less than 5 years old_DATE,0,1,0,0,0
the late 80s_DATE,0,1,0,0,0
early 90s_DATE,0,1,0,0,0
Last five years_DATE,0,1,0,0,0
the past quarter of a century_DATE,0,1,0,0,0
year-old_DATE,0,1,0,0,0
Pavlovian_NORP,0,1,0,0,0
The Great British Public_ORG,0,1,0,0,0
Smiths_PERSON,0,1,0,0,0
"""How Soon_WORK_OF_ART",0,1,0,0,0
the Stone Roses'_LAW,0,1,0,0,0
25 years from now_DATE,0,1,0,0,0
Nick Drake_PERSON,0,1,0,0,0
british_NORP,0,1,0,0,0
thousand_CARDINAL,0,2,0,0,0
Karaoke_PRODUCT,0,1,0,0,0
British Music_ORG,0,1,0,0,0
Queen_PERSON,0,2,2,0,0
Stones_ORG,0,1,0,0,0
25 years.perhaps_DATE,0,1,0,0,0
Robbies_PERSON,0,1,0,0,0
"125,000_CARDINAL",0,1,0,0,0
Rob_PERSON,0,1,0,0,0
"Blur, Oasis,_ORG",0,1,0,0,0
the last 25year_DATE,0,1,0,0,0
Bohemian Rhapsody_ORG,0,1,0,0,0
Jamelia_ORG,0,2,0,0,0
last year's Mobo_DATE,0,1,0,0,0
Jamelia Davis_PERSON,0,1,0,0,0
the age of 15_DATE,0,1,0,0,0
Drama_PERSON,0,2,0,0,0
Money_PRODUCT,0,1,0,0,0
Mobo_LOC,0,1,0,0,0
Teja_PERSON,0,1,0,0,0
March 2001_DATE,0,1,0,0,0
Bout_ORG,0,1,0,0,0
Rah Digga_PERSON,0,1,0,0,0
Superstar_GPE,0,1,0,0,0
Beyonce_GPE,0,1,0,0,0
Superstar_PERSON,0,1,0,0,0
NSPCC_ORG,0,1,0,0,0
Tom Meighan_PERSON,0,1,0,0,0
the minute_TIME,0,1,0,2,0
Meighan_PERSON,0,4,0,0,0
Leicester_GPE,0,1,6,3,1
Sergio_NORP,0,1,0,0,0
Chris Edwards_PERSON,0,1,0,0,0
the age of 17_DATE,0,2,0,0,0
Christopher Karloff_PERSON,0,1,0,0,0
early 1990s_DATE,0,1,1,0,0
Linda Kasabian - the_PERSON,0,1,0,0,0
Armenian_NORP,0,1,0,0,0
Rutland_GPE,0,1,0,0,0
Club Foot_PERSON,0,1,0,0,0
LSF_ORG,0,1,0,0,0
19 and 10_CARDINAL,0,1,0,0,0
Half Time Orange_ORG,0,1,0,0,0
Leicester City_GPE,0,1,0,1,0
The Stone Roses_ORG,0,2,0,0,0
Primal Scream_ORG,0,1,0,0,0
Rutland Water_ORG,0,1,0,0,0
Cutt Off - and_PERSON,0,1,0,0,0
Pizzorno_ORG,0,1,0,0,0
Dizzee Rascal_PERSON,0,3,0,0,0
The Soul Sessions_WORK_OF_ART,0,2,0,0,0
Joss_PERSON,0,4,0,0,0
Rhythm_PERSON,0,1,0,0,0
Blues_PERSON,0,1,0,6,0
Hip-Hop_PERSON,0,2,0,0,0
Joss Stone's_PERSON,0,1,0,0,0
50s_DATE,0,1,0,0,1
Marvin Gaye v Tuff Jam_PERSON,0,1,0,0,0
Lenny Kravitz_PERSON,0,1,0,0,0
Hendrix_GPE,0,3,0,0,0
Ty_PERSON,0,1,0,0,0
USA_GPE,0,1,2,13,3
the MOBO Awards_ORG,0,1,0,0,0
Music of Black Origin'_ORG,0,1,0,0,0
the Asian Music Awards_ORG,0,1,0,0,0
RnB_WORK_OF_ART,0,1,0,0,0
five of six years ago_DATE,0,1,0,0,0
Terri Walker_PERSON,0,1,0,0,0
Rhian Benson_PERSON,0,1,0,0,0
Urban Music Awards_ORG,0,1,0,0,0
Mobos_PERSON,0,1,0,0,0
Urban_NORP,0,1,0,0,0
Ms Stone's_ORG,0,1,0,0,0
Craig David_PERSON,0,1,0,0,0
Best British R & B act_ORG,0,1,0,0,0
Urban_ORG,0,2,0,0,0
Jimi Hendrix_PERSON,0,2,0,0,0
Jimi Hendrix's_PERSON,0,1,0,0,0
Ray Rae Marshall_PERSON,0,1,0,0,0
the James Marshall Hendrix Foundation_ORG,0,1,0,0,0
Al Hendrix_PERSON,0,1,0,0,0
between 1953 and 1956_DATE,0,1,0,0,0
the City of Seattle_GPE,0,1,0,0,0
22 February_DATE,0,2,0,1,1
Goldman_ORG,0,1,0,0,0
John Franklin_PERSON,0,1,0,0,0
Goldman_PERSON,0,1,0,0,0
Hendrix_ORG,0,1,0,0,0
Janie Hendrix_PERSON,0,1,0,0,0
the age of 27_DATE,0,2,0,0,0
Courtney Love_PERSON,0,2,0,0,0
Ms Love_PERSON,0,2,0,0,0
40_DATE,0,2,0,0,0
100 hours_TIME,0,2,1,0,0
Narcotics Anonymous_PERSON,0,1,0,0,0
Howard Weitzman_PERSON,0,1,0,0,0
Ms Love_ORG,0,1,0,0,0
Kristin King_PERSON,0,1,0,0,0
Ms King_PERSON,0,1,3,0,0
Rand Rubin_PERSON,0,1,0,0,0
one year's_DATE,0,2,0,0,0
"1,000_MONEY",0,1,1,0,2
535_MONEY,0,1,0,0,0
Narcotics Anonymous_ORG,0,1,0,0,0
Ms Love_WORK_OF_ART,0,1,0,0,0
Frances Bean_PERSON,0,1,0,0,0
12-year-old_DATE,0,2,0,0,0
Rapper Kanye West's_PERSON,0,1,0,0,0
Through the Wire_WORK_OF_ART,0,1,0,0,0
The College Dropout_WORK_OF_ART,0,3,0,0,0
26_DATE,0,1,1,3,0
the new millennium_DATE,0,1,0,0,0
Mase_PERSON,0,1,0,0,0
the Madd Rapper_PERSON,0,1,0,0,0
Jay-Z_ORG,0,2,0,0,0
West_ORG,0,1,0,0,0
Izzo_PERSON,0,1,0,0,0
HOVA_ORG,0,1,0,0,0
Doors_NORP,0,2,0,0,0
the Jackson Five's_ORG,0,1,0,0,0
Bonnie & Clyde_ORG,0,1,0,0,0
a late-night_TIME,0,1,0,0,0
two inches_QUANTITY,0,1,0,0,0
Chaka Khan's_PERSON,0,1,0,0,0
Through the Fire_WORK_OF_ART,0,1,0,0,0
Slow Jamz_PERSON,0,1,0,0,0
Twista_NORP,0,1,0,0,0
College Dropout_GPE,0,1,0,0,0
Music of Black Origin (Mobo) Awards_ORG,0,1,0,0,0
Christina Aguilera_PERSON,0,2,0,0,1
Jordan Bratman_PERSON,0,1,0,0,0
Bratman_GPE,0,1,0,0,0
Aguilera_PERSON,0,5,0,0,0
Meghan Prophet_PERSON,0,1,0,0,0
Dirrty_PERSON,0,1,0,0,0
Stephen Webster_PERSON,0,1,0,0,0
Ms Prophet_PERSON,0,1,0,0,0
Genie_PERSON,0,1,0,0,0
Bottle_GPE,0,1,0,0,0
October 1999_DATE,0,1,0,0,0
subsequent years_DATE,0,1,0,0,0
Lady Marmalade_PERSON,0,1,0,0,0
Pink_PERSON,0,1,0,0,0
Car Wash_PERSON,0,1,0,0,0
Missy Elliott_PERSON,0,1,0,0,0
the Rolling Stones_ORG,0,1,0,0,0
The Joshua Tree_WORK_OF_ART,0,2,0,0,0
26th_ORDINAL,0,1,0,0,0
Larry Mullen Jr_PERSON,0,2,0,0,0
Paul Rees_PERSON,0,1,0,0,0
Rees_PERSON,0,1,0,0,0
Mullen_PERSON,0,1,0,0,0
Paul Hewson_PERSON,0,1,0,0,0
Adam Clayton_PERSON,0,2,0,0,0
David Evans_PERSON,0,1,0,0,0
Edge_ORG,0,2,0,0,1
Dick_PERSON,0,1,0,0,0
Dick Evans_PERSON,0,1,0,0,0
The Feedback and The Hype_ORG,0,1,0,0,0
Paul McGuinness_PERSON,0,1,0,0,0
McGuinness_PERSON,0,1,0,0,0
two Ireland_PERCENT,0,1,0,0,0
Island_GPE,0,1,0,0,0
Boy_PERSON,0,1,0,0,0
War_GPE,0,1,0,0,0
Sunday Bloody_FAC,0,1,0,0,0
Where the Streets Have No Name_WORK_OF_ART,0,1,0,0,0
Looking For and With Or Without You_WORK_OF_ART,0,1,0,0,0
The end of the decade_DATE,0,1,0,0,0
Zooropa_GPE,0,1,0,0,0
Fly_ORG,0,1,0,0,0
MacPhisto_GPE,0,1,0,0,0
125 million_CARDINAL,0,1,0,0,1
"Charles

Ray Charles_PERSON",0,1,0,0,0
such 1960s_DATE,0,1,0,0,0
Joe Cocker_PERSON,0,1,0,0,0
Steve Winwood_PERSON,0,1,0,0,0
Eric Burdon_PERSON,0,1,0,0,0
Van Morrison_PERSON,0,1,0,0,0
James Brown_PERSON,0,3,0,0,0
Sam Cooke_PERSON,0,1,0,0,0
Baptist_NORP,0,1,0,0,0
Without Charles_PERSON,0,1,0,0,0
Atlantic R&B_LOC,0,2,0,0,0
Aretha Franklin_PERSON,0,1,0,0,0
Otis Redding_ORG,0,1,0,0,0
Wilson Pickett_PERSON,0,1,0,0,0
the Newport Jazz Festival_ORG,0,1,0,0,0
Carnegie Hall_ORG,0,1,0,0,0
Milt Jackson_PERSON,0,1,0,0,0
"David ""Fathead"" Newman_PERSON",0,1,0,0,0
Roy Orbison_PERSON,0,1,0,0,0
Hallelujah_GPE,0,1,0,0,0
I Love Her_WORK_OF_ART,0,1,0,0,0
Eddie Cochran_PERSON,0,1,0,0,0
Hoagy Carmichael's_PERSON,0,1,0,0,0
Hit The Road Jack_WORK_OF_ART,0,1,0,0,0
Hank Williams_PERSON,0,1,0,0,0
More than 40 years_DATE,0,1,0,0,0
Modern Sounds in Country_ORG,0,1,0,0,0
Western Music_ORG,0,1,0,0,0
Don Gibson's_PERSON,0,1,0,0,0
Curtis Mayfield_PERSON,0,1,0,0,0
Marvin Gaye_PERSON,0,1,0,0,0
More than 20 years later_DATE,0,1,0,0,0
My World_ORG,0,1,0,0,0
73 in June 2004_DATE,0,1,0,0,0
Manfred Mann_PERSON,0,1,0,0,0
Paul Jones_PERSON,0,1,0,0,0
Sha La La_PERSON,0,1,0,0,0
"Charles

_PERSON",0,1,0,0,0
Genius Loves Company_ORG,0,3,0,0,0
more than two million_CARDINAL,0,1,0,0,4
Gladys Knight_PERSON,0,1,0,0,0
Jones_PERSON,0,1,2,46,0
R&B_PRODUCT,0,3,0,0,0
Lil Jon and_PERSON,0,1,0,0,0
Jesus Walks_PERSON,0,1,0,0,0
John Mayer_PERSON,0,1,0,0,0
Mayer_PERSON,0,1,0,0,0
Toxic_PRODUCT,0,1,0,0,0
The Great American Songbook: Volume III_ORG,0,1,0,0,0
Grammy_PRODUCT,0,1,0,0,0
Annie Lennox_PERSON,0,1,0,0,0
Basement Jaxx_PERSON,0,1,0,0,0
Elvis Costello_PERSON,0,1,0,0,0
John Adams' 11_PERSON,0,1,0,0,0
the Transmigration of Souls_ORG,0,1,0,0,0
the New York Philharmonic_ORG,0,1,0,0,0
My Life_PRODUCT,0,1,0,0,0
Abba_PERSON,0,5,0,0,0
Mamma Mia_PERSON,0,3,0,0,0
Bjorn Ulvaeus_PERSON,0,2,0,0,0
Benny Andersson_PERSON,0,1,0,0,0
Agnetha Faltskog_PERSON,0,1,0,0,0
Anni_NORP,0,1,0,0,0
Faltskog_PERSON,0,1,0,0,0
Cirkus_GPE,0,1,0,0,0
Faltskog_GPE,0,1,0,0,0
Niklas Stromstedt_PERSON,0,1,0,0,0
more than 350 million_MONEY,0,1,0,0,0
Super Trouper_ORG,0,1,0,0,0
SOS_ORG,0,1,0,0,0
Dancing Queen_WORK_OF_ART,0,1,0,0,0
More than 20 million_CARDINAL,0,1,0,0,0
The British Phonographic Industry_ORG,0,3,0,0,0
Peter Jamieson_PERSON,0,2,0,0,0
Jamieson_PERSON,0,2,0,0,0
Napster_PERSON,0,2,0,0,9
Getting Your Music Online_WORK_OF_ART,0,1,0,0,0
Park_ORG,0,1,0,0,0
Balado_GPE,0,4,0,0,0
Kinross_GPE,0,3,0,0,0
just four days_DATE,0,1,0,1,0
the Foo Fighters_ORG,0,2,0,0,0
Scots_PRODUCT,0,1,1,2,0
10 weeks_DATE,0,1,0,0,0
Geoff Ellis_PERSON,0,1,0,0,0
Big Day Out Ltd_EVENT,0,1,0,0,0
More than 120_CARDINAL,0,1,0,0,3
9 and 10 July_DATE,0,2,0,0,0
Brit Award_PERSON,0,1,0,0,0
The Foo Fighters_ORG,0,1,0,0,0
Black Sabbath_PERSON,0,2,0,0,0
Kerrang!_ORG,0,1,0,0,0
Paranoid_NORP,0,1,0,0,0
Sex Pistols_PERSON,0,1,0,0,0
Muse_PERSON,0,1,0,0,0
Judas Priest_PERSON,0,1,0,0,0
The Darkness and Lostprophets_ORG,0,1,0,0,0
Kerrang_GPE,0,2,0,0,0
Ashley Bird_PERSON,0,1,0,0,0
more than a million_CARDINAL,0,1,0,0,0
San Francisco_GPE,0,3,0,6,16
Black Sabbath's_ORG,0,1,0,0,0
multi-million_CARDINAL,0,1,0,0,0
the Live Aid charity_WORK_OF_ART,0,1,0,0,0
41-year-old_DATE,0,1,0,0,0
Southan Morris_ORG,0,1,0,0,0
the last 22 years_DATE,0,1,0,0,0
Stratocaster_PERSON,0,2,0,0,0
Bob Terry_PERSON,0,1,0,0,0
Hendrix_PERSON,0,1,0,0,0
the Monterey Festival_EVENT,0,1,0,0,0
Hey Joe_PERSON,0,1,0,0,0
"2,000_MONEY",0,1,2,2,1
Cooper Owen_PERSON,0,1,0,0,0
the Hard Rock Cafe_FAC,0,1,0,0,0
Tim Renner_PERSON,0,1,0,0,0
Universal Music Germany_ORG,0,1,0,0,0
Renner_ORG,0,1,0,0,0
2.6bn_CARDINAL,0,1,0,0,0
one year - between 2002_DATE,0,1,0,0,0
the Society for Consumer Research_ORG,0,1,0,0,0
Renner_PERSON,0,2,0,0,0
Peter Zombic_PERSON,0,1,0,0,0
the International Federation of Phonographic Industry_ORG,0,1,0,0,0
Zombic_PERSON,0,2,0,0,0
Deeley_PERSON,0,1,0,0,0
Stars In Their Eyes_WORK_OF_ART,0,1,0,0,0
a great few years_DATE,0,1,0,0,0
Deeley_ORG,0,1,0,0,0
SM_ORG,0,1,0,0,0
December 2001_DATE,0,1,1,0,0
Fame Academy_ORG,0,1,0,0,0
the Olivier Awards_FAC,0,1,0,0,0
Mel Brooks'_PERSON,0,1,0,0,0
Andrew Lloyd Webber's_PERSON,0,2,0,0,0
White_GPE,0,1,0,2,0
White_LOC,0,1,0,1,0
the last six months_DATE,0,1,0,0,0
last-minute_TIME,0,1,2,1,0
Richard Dreyfuss_PERSON,0,1,0,0,0
Lane_PERSON,0,1,1,0,0
Conleth Hill_PERSON,0,2,0,0,0
Roger DeBris_PERSON,0,1,0,0,0
Hilton_GPE,0,1,2,0,0
nine awards_DATE,0,1,0,0,0
Michael Gambon_PERSON,0,1,0,0,0
Endgame_PERSON,0,1,0,0,0
Jonathan Pryce_PERSON,0,1,0,0,0
Ben Whishaw_PERSON,0,1,0,0,0
Nicholas Hytner_PERSON,0,2,0,0,0
Gielgud_ORG,0,1,0,0,0
Amanda Harris_PERSON,0,2,0,0,0
Emilia_PERSON,0,1,0,0,0
the Royal Shakespeare Company_LAW,0,1,0,0,0
The Olivier Awards_ORG,0,1,0,0,0
the Society of London_ORG,0,1,0,0,0
1976_DATE,0,2,2,3,2
Paule Constable_ORG,0,1,0,0,0
"the Olivier 
 - Best_FAC",0,1,0,0,0
The Woman_WORK_OF_ART,0,1,0,0,0
Mick Potter_PERSON,0,1,0,0,0
"the Palace 
 - Best_FAC",0,1,0,0,0
Lady Macbeth_PERSON,0,1,0,0,0
Royal Opera_ORG,0,1,0,0,0
the Royal Opera House_ORG,0,1,0,0,0
"The Tempest 
 - Best_ORG",0,1,0,0,0
Deirdre Clancy_PERSON,0,1,0,0,0
"the Gielgud 
 - Best Revival - Hamlet_FAC",0,1,0,0,0
William Shakespeare_PERSON,0,1,0,0,0
"The Old Vic 
 - Best_WORK_OF_ART",0,1,0,0,0
Giles Cadle_PERSON,0,1,0,0,0
"the Olivier 
 - Outstanding_FAC",0,1,0,0,0
Donmar_ORG,0,2,0,0,0
Theatre Royal_FAC,0,3,0,0,0
"Lane 
 - Best_PERSON",0,2,0,0,0
Matthew Bourne_PERSON,0,2,0,0,0
Stephen Mear_PERSON,0,1,0,0,0
"the Lyttelton 
 - Outstanding_FAC",0,1,0,0,0
Andrew Scott_PERSON,0,1,0,0,0
A Car With A Man at_WORK_OF_ART,0,1,0,0,0
the Jerwood Theatre Upstairs_ORG,0,1,0,0,0
"the Royal Court 
 - Best_ORG",0,1,0,0,0
Sadler_ORG,0,2,0,0,0
"Wells 
 - Outstanding_ORG",0,1,0,0,0
their season_DATE,0,1,0,0,0
"Wells 
 - Best_ORG",0,1,0,0,0
Clare Higgins_PERSON,0,1,0,0,0
Hecuba_ORG,0,1,0,0,0
"the Lyttelton 
 - Best_FAC",0,2,0,0,0
"Lane 
 - Special_PERSON",0,1,0,0,0
Rocker Doherty_ORG,0,1,0,0,0
Babyshambles_PERSON,0,2,0,0,0
Brixton Academy_ORG,0,1,0,0,0
Libertines_NORP,0,1,0,0,0
Patrick Walden_PERSON,0,1,0,0,0
Brixton_PERSON,0,1,3,0,0
Mick Jones_PERSON,0,1,0,0,0
Clash_ORG,0,1,0,0,0
Killamangiro_GPE,0,1,0,0,0
minutes later_TIME,0,1,0,1,0
Walden_PERSON,0,1,0,0,0
five minutes_TIME,0,1,1,4,0
50-minute_TIME,0,1,0,0,0
Alan Wass_PERSON,0,1,0,0,0
Max Carlish_PERSON,0,1,0,0,0
18 April_DATE,0,1,0,1,0
Austrian_NORP,0,1,2,5,2
40 years_DATE,0,2,3,0,0
Vienna_GPE,0,1,0,2,1
Rogers_PERSON,0,1,0,0,0
Hammerstein_PERSON,0,2,0,0,0
Alpine_PERSON,0,1,0,0,0
Austria_GPE,0,5,2,1,1
Nazi_NORP,0,2,9,0,0
1938_DATE,0,2,0,0,0
Nazism_NORP,0,1,0,0,0
Austria_PERSON,0,1,0,0,0
Austrians_NORP,0,1,0,0,0
Edelweiss_ORG,0,1,0,0,0
Viennese_NORP,0,1,0,0,0
Volksoper_PERSON,0,1,0,0,0
Maria_PERSON,0,1,0,0,0
Baron von Trapp_PERSON,0,1,0,0,0
Austro-Australian_NORP,0,1,0,0,0
Sandra Pires_PERSON,0,1,0,0,0
20 March_DATE,0,2,0,2,0
17 April_DATE,0,1,0,4,0
the Official UK Singles Chart_EVENT,0,2,0,0,0
The Official UK Charts Company_ORG,0,1,0,0,0
OCC_ORG,0,3,0,0,0
the British Association of Record Dealers_ORG,0,1,0,0,0
17 April - the sales week_DATE,0,1,0,0,0
10 April_DATE,0,1,0,1,0
Billboard Hot_PERSON,0,1,0,0,0
C-Murder_ORG,0,3,0,0,0
Tru_PERSON,0,2,0,0,0
Y'all Heard of Me_ORG,0,1,0,0,0
New Orleans_GPE,0,1,0,0,0
Jefferson Parish Sheriff_WORK_OF_ART,0,1,0,0,0
Harry Lee_PERSON,0,1,0,0,0
C-Murder - one_ORG,0,1,0,0,0
Court TV_ORG,0,1,0,0,0
Ron Rakosky_PERSON,0,1,0,0,0
Rakosky_PERSON,0,1,0,0,0
Corey Miller_PERSON,0,1,0,0,0
more than three years_DATE,0,1,0,0,2
Victims_NORP,0,1,0,0,0
Citizens Against Crime_ORG,0,1,0,0,0
Beverly Siemssen_PERSON,0,1,0,0,0
16-year-old_DATE,0,1,3,1,0
Bill Conti's_PERSON,0,1,0,0,0
Conti_PERSON,0,8,0,0,0
17th_DATE,0,1,0,0,1
more than 110_CARDINAL,0,1,0,0,0
10 feet_QUANTITY,0,1,0,0,0
The Right Stuff_WORK_OF_ART,0,1,0,0,0
Gonna Fly Now_ORG,0,1,0,0,0
Rocky_GPE,0,1,0,0,0
For Your Eyes_WORK_OF_ART,0,1,0,0,0
60 or_DATE,0,1,0,0,0
about a day_DATE,0,1,0,0,0
Arkansas_GPE,0,1,0,1,0
More than 20_CARDINAL,0,1,0,0,1
Jonesboro_ORG,0,2,0,0,0
12 March_DATE,0,1,0,7,0
Arkansas State University_ORG,0,1,0,0,0
Adrian Rodgers_PERSON,0,1,0,0,0
"more than 5,500_CARDINAL",0,1,0,0,0
the Fullness of Joy Church_ORG,0,1,0,0,0
Jonesboro_GPE,0,1,0,0,0
Tim Dean_PERSON,0,1,0,0,0
the Arkansas State University_ORG,0,1,0,0,0
Herre_GPE,0,1,0,0,0
Cent_ORG,0,6,0,0,0
97_CARDINAL,0,2,0,0,0
two hours later_TIME,0,1,0,0,0
Fat Joe_FAC,0,1,0,0,0
Nas_PERSON,0,3,0,0,0
Jadakiss_PERSON,0,1,0,0,0
Jada_GPE,0,1,0,0,0
two days later_DATE,0,1,0,0,1
five weeks_DATE,0,1,0,1,0
Documentary_ORG,0,1,0,0,0
Elliott Wilson_PERSON,0,1,0,0,0
XXL_ORG,0,1,0,0,0
its 10th year_DATE,0,1,0,0,0
Essex_GPE,0,1,2,0,0
Weston Park_GPE,0,1,0,0,0
Staffordshire_GPE,0,1,0,0,0
20 and 21 August_DATE,0,1,0,0,0
New Order_ORG,0,1,0,0,0
Park_LOC,0,1,0,0,0
9 July_DATE,0,1,0,1,0
Foo Fighters_ORG,0,4,0,0,0
A month later_DATE,0,1,1,0,0
Weston Park_FAC,0,1,0,0,0
Saturday 20 August_DATE,0,1,0,0,0
Hylands Park_GPE,0,1,0,0,0
Sunday 21 August_DATE,0,1,0,0,0
Chemical Brothers_ORG,0,1,0,0,0
Bob Angus_PERSON,0,1,0,0,0
V Festival 2005_EVENT,0,1,0,0,0
Friday 11 March_DATE,0,1,1,0,0
JK_PERSON,0,1,0,0,0
BBC Radio 1's_ORG,0,1,0,0,0
Radio 1's_LAW,0,1,0,0,0
JK_ORG,0,2,0,0,0
Jason King_PERSON,0,1,0,0,0
four o'clock_TIME,0,1,0,0,0
Wes Butters_PERSON,0,1,0,0,0
King_PERSON,0,4,0,0,2
Joel Ross_PERSON,0,1,0,0,0
their weekend_DATE,0,1,0,0,0
Viking Radio_ORG,0,1,0,0,0
Sony Radio_ORG,0,1,0,0,0
Playboyz_PERSON,0,1,0,0,0
Motor Maniacs_PERSON,0,1,0,0,0
Granada Men and Motors_ORG,0,1,0,0,0
Pure Soap_WORK_OF_ART,0,1,0,0,0
27-year-old_DATE,0,1,1,6,0
Verbalicious_NORP,0,1,0,0,0
Stereophonics_NORP,0,1,0,0,0
30_DATE,0,1,0,9,0
Butters_WORK_OF_ART,0,1,0,0,0
Wes_PERSON,0,1,0,0,0
Candy Shop_PERSON,0,1,0,0,0
Disco Inferno_ORG,0,1,0,0,0
six to five_CARDINAL,0,1,0,0,0
Game_LOC,0,1,0,0,0
Get Rich And Die Tryin'_ORG,0,1,0,0,0
2003 end of year_DATE,0,1,0,0,0
five weeks ago_DATE,0,1,0,1,0
Masscre_ORG,0,1,0,0,0
Last May_DATE,0,1,0,0,0
The Bee Gees and_WORK_OF_ART,0,1,0,0,0
eight weeks_DATE,0,1,0,0,0
Goodrem_PERSON,0,4,0,0,0
MTV Music Awards_ORG,0,1,0,0,0
21-year-old_DATE,0,1,0,11,0
Shannon Noll_ORG,0,1,0,0,0
Nina Tucker_PERSON,0,1,0,0,0
Neighbours_ORG,0,1,0,0,0
the Pepsi Viewers Choice Award_ORG,0,1,0,0,0
Missy Higgins_PERSON,0,2,0,0,0
Guy Sebastian_PERSON,0,1,0,0,0
The VH1 First Music Award_ORG,0,1,0,0,0
Cher_PERSON,0,1,0,0,0
the Luna Park_FAC,0,1,0,0,0
Sydney Harbour_FAC,0,1,0,0,0
Carmen Electra_ORG,0,1,0,0,0
Kelly Osbourne_PERSON,0,1,0,0,0
Natalie Imbruglia_PERSON,0,1,0,0,0
Glasgow Green_ORG,0,1,0,0,0
14 June_DATE,0,1,0,0,0
Balloch Castle Country Park_FAC,0,1,0,0,0
Loch Lomond_PERSON,0,1,0,0,0
four days later_DATE,0,1,0,0,0
Promoters Regular Music_ORG,0,1,0,0,0
Mark Mackie_PERSON,0,1,0,0,0
Regular Music_ORG,0,1,0,0,0
Hampden_ORG,0,1,0,0,0
21 June_DATE,0,1,0,0,0
Oasis_ORG,0,1,0,0,0
29 June_DATE,0,1,0,0,0
Bellahouston Park_FAC,0,1,0,0,0
9-10 July_DATE,0,1,0,0,0
1 April_DATE,0,1,2,0,1
Rapper 50 Cent_ORG,0,1,0,0,0
Jayceon Taylor_PERSON,0,1,0,0,0
the last few weeks_DATE,0,1,0,1,2
Curtis Jackson_PERSON,0,1,0,0,0
the Notorious BIG_FAC,0,1,0,0,0
The Boys Choir of_WORK_OF_ART,0,1,0,0,0
"77,800_MONEY",0,1,0,0,0
"over $103,500_MONEY",0,1,0,0,0
"53,400_MONEY",0,1,0,0,0
Compton_ORG,0,1,0,0,0
the G-Unity Foundation_ORG,0,1,0,0,0
Fat Joe_GPE,0,1,0,0,0
"1,300_MONEY",0,1,0,0,0
680_MONEY,0,1,0,0,0
Groups_ORG,0,1,2,0,0
the Musicians' Union_ORG,0,2,0,0,0
Nigel McCune_PERSON,0,1,0,0,0
nearly 30_CARDINAL,0,1,0,0,0
McCune_PERSON,0,2,0,0,0
The Musicians' Union_ORG,0,1,0,0,0
the Music Managers' Forum_ORG,0,1,0,0,0
MMF_ORG,0,2,0,0,0
James Seller_PERSON,0,1,0,0,0
Mr Seller_PERSON,0,1,0,0,0
US Embassy_ORG,0,1,0,0,0
Britons_ORG,0,2,1,0,2
The Show Must Go On_WORK_OF_ART,0,1,0,0,0
Frank Sinatra's_PERSON,0,1,0,0,0
Monty Python's_ORG,0,1,0,0,0
"More than 45,000_CARDINAL",0,1,0,0,0
Music Choice_GPE,0,1,0,0,0
AC/DC's_ORG,0,1,0,0,0
the Royal Scots Dragoon Guards'_ORG,0,1,0,0,0
Music Choice_WORK_OF_ART,0,1,0,0,0
Simon George_PERSON,0,1,0,0,0
Hall of Fame_ORG,0,1,0,0,0
Percy Sledge_PERSON,0,2,0,0,0
O'Jays_ORG,0,2,0,0,0
Buddy Guy_PERSON,0,2,0,0,0
Springsteen_ORG,0,2,0,0,0
Chrissie Hynde -_PERSON,0,1,0,0,0
Neil Young_PERSON,0,1,0,0,0
James Honeyman-Scott_PERSON,0,1,0,0,0
Pete Farndon_PERSON,0,1,0,0,0
Back Stabbers_ORG,0,1,0,0,0
Love Train and For the Love of Money_WORK_OF_ART,0,1,0,0,0
Timberlake_PERSON,0,1,0,0,0
Waldorf Astoria_ORG,0,1,0,0,0
Bo Diddley_PERSON,0,1,0,0,0
Robbie Robertson_PERSON,0,1,0,0,0
Clapton_GPE,0,1,0,0,0
BB King_PERSON,0,1,0,0,0
Clapton_PERSON,0,1,0,0,0
Jerry Lee Lewis_PERSON,0,1,0,0,0
69 years_DATE,0,1,0,0,0
Whole Lotta Shakin' Goin' On_ORG,0,1,0,0,0
Elliot_PERSON,0,1,0,0,0
3_MONEY,0,1,2,2,0
Stephen Daldry_PERSON,0,1,0,0,0
Billy_PERSON,0,4,0,0,0
12 May_DATE,0,1,0,0,0
the Victoria Palace Theatre_ORG,0,1,0,0,0
20_DATE,0,1,1,1,0
27 April_DATE,0,1,0,0,0
Daldry_ORG,0,1,0,0,0
Billy Elliots_PERSON,0,1,0,0,0
James Lomas_PERSON,0,1,0,0,0
15_DATE,0,1,0,0,0
George Maguire_PERSON,0,1,0,0,0
Liam Mower_PERSON,0,1,0,0,0
12_DATE,0,1,0,0,0
Tim Healy_PERSON,0,1,0,0,0
Haydn Gwnne_LOC,0,1,0,0,0
Mrs Wilkinson_PERSON,0,1,0,0,0
Lee Hall's_PERSON,0,1,0,0,0
Julie Walters_PERSON,0,1,0,0,0
Ian Brown_PERSON,0,2,0,0,0
Stone Roses_ORG,0,1,0,0,0
Fiction Records_ORG,0,1,0,0,0
Paul Smernicki_PERSON,0,1,0,0,0
